Timestamp,Date,Open,High,Low,Close
2025.06.02 05:16:00,2025.06.02 05:16:00,1.34947,1.34950,1.34936,1.34939
2025.06.02 05:17:00,2025.06.02 05:17:00,1.34939,1.34945,1.34938,1.34944
2025.06.02 05:18:00,2025.06.02 05:18:00,1.34944,1.34946,1.34934,1.34942
2025.06.02 05:19:00,2025.06.02 05:19:00,1.34942,1.34945,1.34925,1.34925
2025.06.02 05:20:00,2025.06.02 05:20:00,1.34925,1.34928,1.34919,1.34923
2025.06.02 05:21:00,2025.06.02 05:21:00,1.34924,1.34932,1.34918,1.34929
2025.06.02 05:22:00,2025.06.02 05:22:00,1.34928,1.34935,1.34924,1.34933
2025.06.02 05:23:00,2025.06.02 05:23:00,1.34932,1.34935,1.34924,1.34930
2025.06.02 05:24:00,2025.06.02 05:24:00,1.34930,1.34940,1.34929,1.34931
2025.06.02 05:25:00,2025.06.02 05:25:00,1.34932,1.34936,1.34923,1.34923
2025.06.02 05:26:00,2025.06.02 05:26:00,1.34923,1.34926,1.34911,1.34925
2025.06.02 05:27:00,2025.06.02 05:27:00,1.34926,1.34935,1.34926,1.34935
2025.06.02 05:28:00,2025.06.02 05:28:00,1.34934,1.34936,1.34932,1.34934
2025.06.02 05:29:00,2025.06.02 05:29:00,1.34933,1.34935,1.34929,1.34934
2025.06.02 05:30:00,2025.06.02 05:30:00,1.34933,1.34934,1.34897,1.34902
2025.06.02 05:31:00,2025.06.02 05:31:00,1.34903,1.34911,1.34899,1.34907
2025.06.02 05:32:00,2025.06.02 05:32:00,1.34906,1.34921,1.34905,1.34917
2025.06.02 05:33:00,2025.06.02 05:33:00,1.34916,1.34926,1.34911,1.34925
2025.06.02 05:34:00,2025.06.02 05:34:00,1.34925,1.34950,1.34925,1.34950
2025.06.02 05:35:00,2025.06.02 05:35:00,1.34950,1.34981,1.34949,1.34980
2025.06.02 05:36:00,2025.06.02 05:36:00,1.34980,1.34980,1.34972,1.34975
2025.06.02 05:37:00,2025.06.02 05:37:00,1.34975,1.34981,1.34965,1.34971
2025.06.02 05:38:00,2025.06.02 05:38:00,1.34972,1.34984,1.34970,1.34980
2025.06.02 05:39:00,2025.06.02 05:39:00,1.34979,1.34980,1.34974,1.34974
2025.06.02 05:40:00,2025.06.02 05:40:00,1.34974,1.34985,1.34974,1.34979
2025.06.02 05:41:00,2025.06.02 05:41:00,1.34980,1.34987,1.34976,1.34977
2025.06.02 05:42:00,2025.06.02 05:42:00,1.34977,1.34990,1.34975,1.34985
2025.06.02 05:43:00,2025.06.02 05:43:00,1.34984,1.34993,1.34983,1.34993
2025.06.02 05:44:00,2025.06.02 05:44:00,1.34993,1.34995,1.34990,1.34993
2025.06.02 05:45:00,2025.06.02 05:45:00,1.34993,1.35028,1.34992,1.35023
2025.06.02 05:46:00,2025.06.02 05:46:00,1.35022,1.35033,1.35015,1.35018
2025.06.02 05:47:00,2025.06.02 05:47:00,1.35018,1.35023,1.35013,1.35014
2025.06.02 05:48:00,2025.06.02 05:48:00,1.35014,1.35016,1.34997,1.35012
2025.06.02 05:49:00,2025.06.02 05:49:00,1.35012,1.35025,1.35005,1.35021
2025.06.02 05:50:00,2025.06.02 05:50:00,1.35022,1.35023,1.35010,1.35010
2025.06.02 05:51:00,2025.06.02 05:51:00,1.35008,1.35022,1.35001,1.35005
2025.06.02 05:52:00,2025.06.02 05:52:00,1.35005,1.35005,1.34990,1.34999
2025.06.02 05:53:00,2025.06.02 05:53:00,1.34999,1.35005,1.34993,1.34995
2025.06.02 05:54:00,2025.06.02 05:54:00,1.34995,1.34997,1.34983,1.34985
2025.06.02 05:55:00,2025.06.02 05:55:00,1.34986,1.35006,1.34986,1.35003
2025.06.02 05:56:00,2025.06.02 05:56:00,1.35002,1.35009,1.34986,1.34991
2025.06.02 05:57:00,2025.06.02 05:57:00,1.34990,1.34991,1.34964,1.34988
2025.06.02 05:58:00,2025.06.02 05:58:00,1.34987,1.35003,1.34980,1.35003
2025.06.02 05:59:00,2025.06.02 05:59:00,1.35002,1.35017,1.35001,1.35013
2025.06.02 06:00:00,2025.06.02 06:00:00,1.35015,1.35036,1.35002,1.35029
2025.06.02 06:01:00,2025.06.02 06:01:00,1.35028,1.35034,1.35023,1.35031
2025.06.02 06:02:00,2025.06.02 06:02:00,1.35031,1.35056,1.35027,1.35041
2025.06.02 06:03:00,2025.06.02 06:03:00,1.35040,1.35046,1.35035,1.35037
2025.06.02 06:04:00,2025.06.02 06:04:00,1.35037,1.35040,1.35025,1.35032
2025.06.02 06:05:00,2025.06.02 06:05:00,1.35031,1.35047,1.35026,1.35027
2025.06.02 06:06:00,2025.06.02 06:06:00,1.35029,1.35035,1.35029,1.35033
2025.06.02 06:07:00,2025.06.02 06:07:00,1.35033,1.35036,1.35010,1.35012
2025.06.02 06:08:00,2025.06.02 06:08:00,1.35013,1.35014,1.34983,1.35004
2025.06.02 06:09:00,2025.06.02 06:09:00,1.35004,1.35021,1.35002,1.35020
2025.06.02 06:10:00,2025.06.02 06:10:00,1.35020,1.35037,1.35013,1.35034
2025.06.02 06:11:00,2025.06.02 06:11:00,1.35034,1.35037,1.35015,1.35021
2025.06.02 06:12:00,2025.06.02 06:12:00,1.35022,1.35040,1.35013,1.35027
2025.06.02 06:13:00,2025.06.02 06:13:00,1.35027,1.35036,1.35013,1.35015
2025.06.02 06:14:00,2025.06.02 06:14:00,1.35014,1.35040,1.35008,1.35039
2025.06.02 06:15:00,2025.06.02 06:15:00,1.35039,1.35042,1.35031,1.35040
2025.06.02 06:16:00,2025.06.02 06:16:00,1.35040,1.35066,1.35031,1.35066
2025.06.02 06:17:00,2025.06.02 06:17:00,1.35066,1.35091,1.35061,1.35090
2025.06.02 06:18:00,2025.06.02 06:18:00,1.35087,1.35130,1.35068,1.35113
2025.06.02 06:19:00,2025.06.02 06:19:00,1.35114,1.35115,1.35096,1.35112
2025.06.02 06:20:00,2025.06.02 06:20:00,1.35113,1.35129,1.35111,1.35117
2025.06.02 06:21:00,2025.06.02 06:21:00,1.35116,1.35116,1.35097,1.35107
2025.06.02 06:22:00,2025.06.02 06:22:00,1.35107,1.35133,1.35106,1.35130
2025.06.02 06:23:00,2025.06.02 06:23:00,1.35130,1.35144,1.35121,1.35133
2025.06.02 06:24:00,2025.06.02 06:24:00,1.35133,1.35144,1.35127,1.35142
2025.06.02 06:25:00,2025.06.02 06:25:00,1.35142,1.35143,1.35124,1.35126
2025.06.02 06:26:00,2025.06.02 06:26:00,1.35126,1.35143,1.35123,1.35142
2025.06.02 06:27:00,2025.06.02 06:27:00,1.35142,1.35185,1.35141,1.35177
2025.06.02 06:28:00,2025.06.02 06:28:00,1.35176,1.35181,1.35153,1.35156
2025.06.02 06:29:00,2025.06.02 06:29:00,1.35157,1.35163,1.35152,1.35161
2025.06.02 06:30:00,2025.06.02 06:30:00,1.35161,1.35208,1.35156,1.35200
2025.06.02 06:31:00,2025.06.02 06:31:00,1.35201,1.35240,1.35198,1.35229
2025.06.02 06:32:00,2025.06.02 06:32:00,1.35229,1.35229,1.35216,1.35228
2025.06.02 06:33:00,2025.06.02 06:33:00,1.35230,1.35270,1.35228,1.35269
2025.06.02 06:34:00,2025.06.02 06:34:00,1.35268,1.35269,1.35256,1.35267
2025.06.02 06:35:00,2025.06.02 06:35:00,1.35267,1.35272,1.35255,1.35258
2025.06.02 06:36:00,2025.06.02 06:36:00,1.35258,1.35267,1.35255,1.35255
2025.06.02 06:37:00,2025.06.02 06:37:00,1.35256,1.35270,1.35255,1.35270
2025.06.02 06:38:00,2025.06.02 06:38:00,1.35270,1.35289,1.35267,1.35283
2025.06.02 06:39:00,2025.06.02 06:39:00,1.35282,1.35304,1.35272,1.35274
2025.06.02 06:40:00,2025.06.02 06:40:00,1.35275,1.35299,1.35256,1.35289
2025.06.02 06:41:00,2025.06.02 06:41:00,1.35289,1.35317,1.35285,1.35311
2025.06.02 06:42:00,2025.06.02 06:42:00,1.35311,1.35316,1.35302,1.35306
2025.06.02 06:43:00,2025.06.02 06:43:00,1.35306,1.35327,1.35306,1.35318
2025.06.02 06:44:00,2025.06.02 06:44:00,1.35318,1.35331,1.35309,1.35327
2025.06.02 06:45:00,2025.06.02 06:45:00,1.35326,1.35329,1.35304,1.35311
2025.06.02 06:46:00,2025.06.02 06:46:00,1.35311,1.35322,1.35296,1.35308
2025.06.02 06:47:00,2025.06.02 06:47:00,1.35307,1.35339,1.35301,1.35333
2025.06.02 06:48:00,2025.06.02 06:48:00,1.35333,1.35333,1.35300,1.35310
2025.06.02 06:49:00,2025.06.02 06:49:00,1.35311,1.35311,1.35294,1.35300
2025.06.02 06:50:00,2025.06.02 06:50:00,1.35301,1.35306,1.35276,1.35292
2025.06.02 06:51:00,2025.06.02 06:51:00,1.35292,1.35299,1.35272,1.35272
2025.06.02 06:52:00,2025.06.02 06:52:00,1.35273,1.35274,1.35254,1.35272
2025.06.02 06:53:00,2025.06.02 06:53:00,1.35273,1.35290,1.35271,1.35287
2025.06.02 06:54:00,2025.06.02 06:54:00,1.35287,1.35300,1.35274,1.35277
2025.06.02 06:55:00,2025.06.02 06:55:00,1.35277,1.35299,1.35272,1.35297
2025.06.02 06:56:00,2025.06.02 06:56:00,1.35296,1.35311,1.35295,1.35311
2025.06.02 06:57:00,2025.06.02 06:57:00,1.35311,1.35327,1.35305,1.35323
2025.06.02 06:58:00,2025.06.02 06:58:00,1.35322,1.35326,1.35307,1.35312
2025.06.02 06:59:00,2025.06.02 06:59:00,1.35312,1.35315,1.35304,1.35314
2025.06.02 07:00:00,2025.06.02 07:00:00,1.35315,1.35319,1.35290,1.35302
2025.06.02 07:01:00,2025.06.02 07:01:00,1.35302,1.35311,1.35287,1.35303
2025.06.02 07:02:00,2025.06.02 07:02:00,1.35303,1.35334,1.35303,1.35323
2025.06.02 07:03:00,2025.06.02 07:03:00,1.35323,1.35332,1.35311,1.35322
2025.06.02 07:04:00,2025.06.02 07:04:00,1.35322,1.35353,1.35321,1.35350
2025.06.02 07:05:00,2025.06.02 07:05:00,1.35349,1.35399,1.35348,1.35398
2025.06.02 07:06:00,2025.06.02 07:06:00,1.35399,1.35399,1.35376,1.35376
2025.06.02 07:07:00,2025.06.02 07:07:00,1.35376,1.35388,1.35363,1.35363
2025.06.02 07:08:00,2025.06.02 07:08:00,1.35363,1.35365,1.35337,1.35362
2025.06.02 07:09:00,2025.06.02 07:09:00,1.35362,1.35393,1.35362,1.35374
2025.06.02 07:10:00,2025.06.02 07:10:00,1.35374,1.35380,1.35355,1.35366
2025.06.02 07:11:00,2025.06.02 07:11:00,1.35366,1.35397,1.35365,1.35391
2025.06.02 07:12:00,2025.06.02 07:12:00,1.35391,1.35395,1.35383,1.35392
2025.06.02 07:13:00,2025.06.02 07:13:00,1.35393,1.35431,1.35392,1.35431
2025.06.02 07:14:00,2025.06.02 07:14:00,1.35431,1.35463,1.35431,1.35442
2025.06.02 07:15:00,2025.06.02 07:15:00,1.35441,1.35463,1.35439,1.35459
2025.06.02 07:16:00,2025.06.02 07:16:00,1.35458,1.35462,1.35441,1.35441
2025.06.02 07:17:00,2025.06.02 07:17:00,1.35441,1.35471,1.35441,1.35464
2025.06.02 07:18:00,2025.06.02 07:18:00,1.35468,1.35494,1.35465,1.35471
2025.06.02 07:19:00,2025.06.02 07:19:00,1.35472,1.35473,1.35445,1.35464
2025.06.02 07:20:00,2025.06.02 07:20:00,1.35464,1.35491,1.35464,1.35490
2025.06.02 07:21:00,2025.06.02 07:21:00,1.35490,1.35500,1.35461,1.35470
2025.06.02 07:22:00,2025.06.02 07:22:00,1.35470,1.35490,1.35461,1.35485
2025.06.02 07:23:00,2025.06.02 07:23:00,1.35485,1.35496,1.35481,1.35484
2025.06.02 07:24:00,2025.06.02 07:24:00,1.35483,1.35500,1.35472,1.35472
2025.06.02 07:25:00,2025.06.02 07:25:00,1.35473,1.35482,1.35457,1.35459
2025.06.02 07:26:00,2025.06.02 07:26:00,1.35459,1.35484,1.35458,1.35472
2025.06.02 07:27:00,2025.06.02 07:27:00,1.35472,1.35473,1.35444,1.35463
2025.06.02 07:28:00,2025.06.02 07:28:00,1.35463,1.35464,1.35429,1.35435
2025.06.02 07:29:00,2025.06.02 07:29:00,1.35435,1.35454,1.35435,1.35452
2025.06.02 07:30:00,2025.06.02 07:30:00,1.35452,1.35455,1.35400,1.35423
2025.06.02 07:31:00,2025.06.02 07:31:00,1.35423,1.35436,1.35418,1.35428
2025.06.02 07:32:00,2025.06.02 07:32:00,1.35428,1.35442,1.35423,1.35423
2025.06.02 07:33:00,2025.06.02 07:33:00,1.35424,1.35452,1.35423,1.35446
